us,state,county,time zone,egrid,egrid_agg,egrid with wecc detail,nerc,census division,census region,PADD,electricity interconnection,o&g producing region,IECC Climate Zone,IECC Climate Zone by state,electric utility territory,north america,CA building climate zone,CA forecast climate zone,gas utility territory,VISION Region,SqMi,pop_x_transit_share,Urban Utility-scale PV (GWh),Rural Utility-scale PV (GWh),Sum Utility-scale PV (GWh),Rooftop PV (GWh),CSP (GWh),Onshore Wind (GWh),Offshore Wind (GWh),Biopower-Solid (GWh),Biopower-Solid (BDT),Biopower-Gaseous (GWh),Biopower-Gaseous (Tonnes-CH4),Geothermal Hydrothermal (GWh),EGS Geothermal (GWh),Hydropower (GWh),Hydropower (Count of Sites),CDD_res_sq_ft,HDD_res_sq_ft,CDD_com_sq_ft,HDD_com_sq_ft,SEDS Industrial Data (Allocation),Rail Fuel Use,Aviation Fuel Use,Marine Fuel Use,BUSES VMT Share,HDV VMT Share,LDV VMT Share,MDV VMT Share,BOM VOS,Bulk Chemicals VOS,Computer and Electronic Products VOS,Electrical Equipment VOS,Fabricated Metal Products VOS,Food and Kindred Products VOS,Glass and Cement VOS,Iron and Steel and Aluminum Manufacturing VOS,Machinery VOS,Paper and Allied Products VOS,Plastic and Rubber Products VOS,Transportation Equipment VOS,Wood Products VOS,Military Fuel Sales - Diesel Fule,Steel Production Facility GHGs,Domestic Shipping Ton-Miles Allocation,2015 Capacity Biomass Power Plants,2015 Capacity Bulk Electricity Storage,2015 Capacity Coal Power Plants,2015 Capacity Combined Heat and Power,2015 Capacity Combined-Cycle Gas Turbines,2015 Capacity Combustion Turbines,2015 Capacity Dispatchable Hydroelectric Power Plants,2015 Capacity Fossil Steam Turbines,2015 Capacity Fuel Cell Power Plants,2015 Capacity Geothermal Power Plants,2015 Capacity Nuclear Power Plants,2015 Capacity Onshore Wind,2015 Capacity Run of River Hydroelectric Power Plants,2015 Capacity Solar Thermal Power Plants,2015 Capacity Transmission-Sited Solar PV,Households 2010 (complete count),Employment in construction (NAICS 23) 2007,Employment in manufacturing (NAICS 31-33) 2007,Employment in mining (NAICS 21) 2006,"Employment in farming (NAICS, no code) 2007",Cropland - harvested cropland (NAICS) 2007 (acres) (adjusted),"Farm earnings (NAICS, no code) 2007","Earnings in agriculture, forestry, fishing, and hunting (NAICS 11) 2007",Earnings in mining (NAICS 21) 2007,Earnings in utilities (NAICS 22) 2007,Earnings in construction (NAICS 23) 2007,Earnings in manufacturing (NAICS 31-33) 2007,Earnings in wholesale trade (NAICS 42) 2007,Earnings in retail trade (NAICS 44-45) 2007,Earnings in transportation and warehousing (NAICS 48-49) 2007,"Employment in all industries (NAICS, no code) 2007",Employment in utilities (NAICS 22) 2007,Employment in transportation and warehousing (NAICS 48-49) 2007,Total housing units 2010 (complete count),Vacant housing units 2010 (complete count),Owner-occupied housing units 2010 (complete count),Renter-occupied housing units 2010 (complete count),Resident population (April 1 - complete count) 2010,"Public supply water use: population served, total 2005",Irrigation water use: total withdrawals 2005,Thermoelectric power water use: total self-supplied withdrawals 2005
us,texas,"terrell, texas",US/Central,ERCT,ERCT_agg,ERCT (egrid with wecc detail),ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,southwest (o&g producing region),3B,Texas 3B,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,2351.661031,0,10.62702648,340295.5142,340306.1412,5.164722037,198859.1048,48455.58464,9608.935126,140.3120974,127552.8512,51.47162276,10952.32877,0,26444.88578,26.23324822,38.10191675,1185806668,1492407677,718056455.5,903716428.1,4.504410941,0.001481314,1.22E-06,0.001484647,0.000220107,0.000635413,0.000350865,0.000498011,9520.232499,2185.142513,122.4148666,27.90225583,146.4441775,201.5854795,39.22090299,164.2801346,194.1311287,40.24408988,74.89522896,2254.640466,49.70281894,786.8533811,0.294988949,2.63E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,12,0,10,158,0,-4372,0,499,0,0,76,0,0,0,675,0,0,700,270,306,124,984,0.79,0.67,0
us,texas,"terry, texas",US/Central,SPSO,SP_agg,SPSO (egrid with wecc detail),SPP,west south central,south,PADD 3 (Gulf Coast),eastern interconnection,southwest (o&g producing region),3B,Texas 3B,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,891.3752179,0,140.2549505,128985.8462,129126.1012,36.35169742,75375.69212,18366.6382,3642.177392,53.18399412,48347.72061,19.50983936,4151.378246,0,10023.68773,9.943468486,14.44217678,11778896641,29743272073,5159850219,13029304322,382.9934671,0.001481314,1.22E-06,0.001484647,0.002149887,0.006206356,0.003427056,0.00486429,92988.31743,185794.6173,10408.48511,2372.426016,12451.60888,17140.07064,3334.808883,13968.1346,16506.25465,3421.806695,6368.065388,191703.7723,4226.047579,7685.544652,25.08182351,2.63E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,212,161,371,900,268372,41075,11093,32412,0,4385,6462,12073,19035,0,6278,0,0,4828,628,2906,1294,12651,9.93,103.35,0
us,texas,"throckmorton, texas",US/Central,ERCT,ERCT_agg,ERCT (egrid with wecc detail),ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,southwest (o&g producing region),3B,Texas 3B,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,915.6555511,0,17.67901225,132499.3154,132516.9944,7.938369057,77428.86444,18866.93043,3741.387331,54.6326827,49664.67305,20.04127146,4264.4584,0,10296.7248,10.21432045,14.83556989,2423180269,2491894305,1569421718,1613925753,5.93E-12,32737047898,26918454.11,32810696254,0.000369064,0.001065424,0.000588311,0.000835036,15962.99449,2.88E-09,1.61E-10,3.67E-11,1.93E-10,2.65E-10,5.16E-11,2.16E-10,2.55E-10,5.30E-11,9.85E-11,2.97E-09,6.54E-11,1319.351832,3.88E-13,5816400.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,0,0,139,385,45505,3149,0,10855,0,0,0,0,492,2210,1204,0,47,1079,358,538,183,1641,0.8,0,0
us,texas,"titus, texas",US/Central,ERCT,ERCT_agg,ERCT (egrid with wecc detail),ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,gulf coast (o&g producing region),3A,Texas 3A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,58.61830338,0,13.13391478,8482.321826,8495.455741,4.068506106,4956.829739,1207.820397,239.5155879,3.497467104,3179.425788,1.28299919,273.0014752,0,659.174225,0.653898875,0.949741347,2121085929,1823010717,1232097995,1058951841,2507.880001,11210142066,9217681.925,11235361460,0.000768846,0.002219527,0.001225589,0.001739575,33254.62688,1216601.966,68155.81435,15534.88576,81534.39567,112234.918,21836.66621,91464.75964,108084.6267,22406.33669,41698.73693,1255295.711,27672.58743,2748.516447,164.2383199,1991708.938,0,0,479.0931614,0,0,0,0,0,0,0,0,0,0,0,0,1502.01054,92.92934908,1058.199972,53.89624431,135.43515,3782.877374,276.8433374,147.5201326,4602.294759,4073.333681,2853.028252,42313.83028,1945.821109,9036.0943,756.7699458,2955.542243,36.81057923,26.94812215,1674.395178,172.3846371,1039.447413,462.5631277,4491.446297,2.086395849,0.19863822,195.8489504
us,texas,"titus, texas",US/Central,SPSO,SP_agg,SPSO (egrid with wecc detail),SPP,west south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast (o&g producing region),3A,Texas 3A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,363.375882,0,357.2642809,52582.0605,52939.32478,89.69106318,30727.47375,7487.299647,1484.761294,21.6808594,19709.31575,7.953334291,1692.340892,0,4086.232484,4.053530498,5.887463126,46759780403,40188650366,27161856528,23344813554,15546.39174,69491865604,57140570.54,69648201070,0.004766089,0.013758885,0.007597448,0.010783655,206146.0103,7541736.744,422499.0784,96301.02694,505433.1366,695746.2081,135365.8736,566991.6356,670018.4807,138897.2708,258491.1954,7781599.941,171542.8507,17038.10125,1018.116201,12346638.34,0,0,2969.906839,0,0,0,0,0,0,0,0,0,0,0,0,9310.98946,576.0706509,6559.800028,334.1037557,839.56485,23450.12263,1716.156663,914.4798674,28529.70524,25250.66632,17685.97175,262304.1697,12062.17889,56014.9057,4691.230054,18321.45776,228.1894208,167.0518778,10379.60482,1068.615363,6443.552587,2867.436872,27842.5537,12.93360415,1.23136178,1214.07105
us,texas,"tom green, texas",US/Central,ERCT,ERCT_agg,ERCT (egrid with wecc detail),ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,southwest (o&g producing region),3B,Texas 3B,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,1534.82754,0,1252.811977,222096.178,223348.99,356.6012495,129786.745,31624.86634,6271.336756,91.57564314,83248.23441,33.59330409,7148.111741,0,17259.43427,17.12130758,24.86747468,1.63305E+11,1.48305E+11,85677584692,77807781610,12221.65225,5.29E+11,435104532.8,5.3E+11,0.021668301,0.062552683,0.034540645,0.049026252,937211.5393,5928866.675,332143.7476,75706.16277,397341.5914,546954.4546,106416.6311,445735.2367,526728.8393,109192.8064,203210.4654,6117432.911,134856.8275,77461.14064,800.3826466,94015132.42,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,42331,4070,3869,1968,1389,166416,11537,8249,179610,15443,109568,206208,77510,171771,35722,65510,188,964,46571,4240,27561,14770,110224,88.23,33.38,0
us,texas,"travis, texas",US/Central,ERCT,ERCT_agg,ERCT (egrid with wecc detail),ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,gulf coast (o&g producing region),2A,Texas 2A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,1020.638714,9787.965132,12278.62989,147690.8327,159969.4626,3535.252234,86306.3589,21030.09105,4170.350684,60.89651392,55358.90431,22.33907445,4753.39371,0,11477.28089,11.38542859,16.5365207,1.90164E+12,8.95E+11,1.26035E+12,5.9318E+11,354498.0894,7.67E+12,6308187466,7.69E+12,0.207037692,0.597682456,0.330031213,0.468439228,8954929.949,171971175.8,9634075.776,2195913.408,11525187.6,15864819.67,3086693.322,12928881.18,15278160.7,3167218.346,5894270.286,177440679.4,3911622.314,740130.7592,23215.69237,1363040454,10,0,0,153.4,312,497,108,724,0,0,0,0,17,0,30.3,404467,48308,49713,5446,1312,49061,2533,10023,605269,107697,2378965,5981216,2544761,2028704,517901,769024,1077,13989,441240,36773,210015,194452,1024266,883.73,4.85,373.62
us,texas,"trinity, texas",US/Central,ERCT,ERCT_agg,ERCT (egrid with wecc detail),ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,gulf coast (o&g producing region),2A,Texas 2A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,27.02970707,0,3.226256244,3911.315426,3914.541682,1.250716163,2285.662466,556.9426212,110.4439366,1.612730254,1466.077023,0.591608598,125.8847404,0,303.9543143,0.301521778,0.437938816,392123033.5,337018167.3,116718708.4,100316283,19.3637373,2065923932,1698732.235,2070571630,0.000117176,0.000338268,0.000186786,0.00026512,5068.182144,9393.575792,526.2417993,119.9473048,629.5399372,866.5835152,168.6043463,706.213845,834.5384616,173.0028619,321.962529,9692.336304,213.6644151,418.8885363,1.268109989,367053.2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.9144012,14.31180887,8.497636516,0,24.0766368,584.4734028,175.580551,0,0,33.24513935,258.544318,326.7117618,194.9238552,284.8944453,139.4655958,183.2955105,0.708136376,4.696062285,324.7364341,95.82203282,180.5375056,48.3768956,543.5878447,0.191569525,0,0
us,texas,"trinity, texas",US/Central,SRMV (SRDA),SRM_agg,SRMV (egrid with wecc detail),SERC_STV,west south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast (o&g producing region),2A,Texas 2A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,698.2040918,0,164.4409728,101033.1495,101197.5904,69.07631796,59040.92419,14386.37925,2852.876216,41.658419,37870.22085,15.28183575,3251.727465,0,7851.44084,7.788606015,11.31239317,21656724479,18613315132,6446305607,5540409300,500.1845036,53364860338,43879935.3,53484914968,0.003026778,0.008737789,0.004824876,0.006848325,130916.1621,242645.3619,13593.34663,3098.357624,16261.63979,22384.71007,4355.217175,18242.20274,21556.95462,4468.835189,8316.610853,250362.6417,5519.163359,10820.30557,32.75653639,9481349.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5913.085599,369.6881911,219.5023635,0,621.9233632,15097.5266,4535.419449,0,0,858.7548606,6678.455682,8439.288238,5035.076145,7359.105555,3602.534404,4734.70449,18.29186362,121.3039377,8388.263566,2475.177967,4663.462494,1249.623104,14041.41216,4.948430475,0,0
us,texas,"tyler, texas",US/Central,SRMV (SRDA),SRM_agg,SRMV (egrid with wecc detail),SERC_STV,west south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast (o&g producing region),2A,Texas 2A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,931.1820276,0,241.2389508,134746.0636,134987.3026,81.95133728,78741.80077,19186.85089,3804.828832,55.55907151,50506.82093,20.38110485,4336.769448,0,10471.32305,10.38752139,15.08713187,32904711351,28280627679,8878365348,7630692825,597.0715239,1E+11,82545865.83,1.01E+11,0.004098606,0.011831975,0.006533438,0.009273421,177275.5852,289646.3904,16226.41272,3698.517438,19411.5611,26720.68579,5198.833904,21775.76415,25732.59198,5334.460019,9927.559691,298858.5271,6588.239447,14651.94191,39.10156144,17836082.87,46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8007,439,192,20,561,10634,472,0,0,2458,5861,10074,7160,13947,6777,6653,41,190,10579,2572,6622,1385,21766,2.36,0.39,0
us,texas,"upshur, texas",US/Central,SPSO,SP_agg,SPSO (egrid with wecc detail),SPP,west south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast (o&g producing region),3A,Texas 3A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,590.3278994,0,446.226117,85422.99823,85869.22434,127.5068342,49918.79189,12163.60824,2412.091885,35.22197487,32019.0732,12.92071202,2749.318525,0,6638.35207,6.585225555,9.564569119,59425310023,51074299042,15594856071,13403318253,1818.1225,1.81E+11,148843216.8,1.81E+11,0.007639777,0.02205473,0.012178289,0.017285602,330440.628,881992.5227,49410.50591,11262.23158,59109.49458,81366.26537,15830.795,66308.65011,78357.454,16243.78554,30230.07952,910044.0913,20061.62729,27311.13189,119.0668551,32161270.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14925,1113,420,137,1381,30203,6883,3040,9634,10342,31690,30676,7055,25305,12220,11686,130,301,16613,1688,11783,3142,39309,16.06,0,0
us,texas,"upton, texas",US/Central,ERCT,ERCT_agg,ERCT (egrid with wecc detail),ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,southwest (o&g producing region),3B,Texas 3B,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,1234.891573,0,36.65506671,178694.1474,178730.8024,11.49923154,104423.8219,25444.73559,5045.792253,73.6799328,66979.86612,27.02850128,5751.227888,0,13886.59597,13.775462,20.00787328,4970683505,4514107838,2597400141,2358819330,33.24966497,0.001481314,1.22E-06,0.001484647,0.000642919,0.001855996,0.001024853,0.001454654,27807.93493,16129.80197,903.6150024,205.9627042,1080.989257,1488.019131,289.5121918,1212.646783,1432.994253,297.0649266,552.8450453,16642.8066,366.8852819,2298.343829,2.177484214,2.63E-07,0,0,0,0,0,2,0,0,0,0,0,353,0,0,0,1256,66,20,436,174,17144,-1253,0,33611,0,1456,561,5031,1517,0,1986,0,0,1548,292,983,273,3355,2.31,6.32,0
us,texas,"uvalde, texas",US/Central,ERCT,ERCT_agg,ERCT (egrid with wecc detail),ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,gulf coast (o&g producing region),2B,Texas 2B,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,1558.149494,0,301.5023656,225470.9655,225772.4679,83.80534007,131758.8757,32105.41132,6366.630738,92.96714993,84513.20487,34.10375981,7256.728461,0,17521.69418,17.38146863,25.24534,39120982993,35527575993,17805138726,16169670871,1021.493718,2.64E+11,216967612.2,2.64E+11,0.004619697,0.013336278,0.007364091,0.010452433,199814.1821,495538.5685,27760.79245,6327.57078,33210.07103,45714.81235,8894.371882,37254.84368,44024.34215,9126.406435,16984.46409,511299.0584,11271.42216,16514.77154,66.89650699,46881237.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9025,665,479,196,943,66273,6038,17201,12017,5690,13368,17235,21396,41469,17813,13614,67,487,10811,1786,6333,2692,26405,17.78,59.46,0
us,texas,"val verde, texas",US/Central,ERCT,ERCT_agg,ERCT (egrid with wecc detail),ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,southwest (o&g producing region),2B,Texas 2B,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,3221.710623,0,534.2287957,466195.4502,466729.679,140.3009249,272431.478,66382.81186,13163.97557,192.2236959,174743.8811,70.51470074,15004.38774,0,36228.7627,35.9388251,52.19857298,72417895391,65766043820,32192852195,29235819637,5060.350081,1.61E+12,1323693665,1.61E+12,0.008012936,0.023131977,0.012773128,0.018129903,346580.7431,2454835.102,137523.4383,31345.98162,164518.472,226465.3715,44061.58812,184555.7617,218090.997,45211.05781,84138.87695,2532910.566,55837.19317,28645.12285,331.3967953,286016866.8,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,15654,1258,2168,0,409,2139,-5580,0,0,2103,22333,85380,19666,66832,108675,24615,29,1934,18651,2997,10252,5402,48879,38.47,1.81,0
us,texas,"van zandt, texas",US/Central,ERCT,ERCT_agg,ERCT (egrid with wecc detail),ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,gulf coast (o&g producing region),3A,Texas 3A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,778.90201,0,514.9366553,112710.487,113225.4236,152.3666573,65864.83102,16049.14644,3182.609562,46.47326859,42247.23327,17.04809915,3627.559747,0,8758.904629,8.688807401,12.61987129,70887924433,60926077619,22730374755,19536085838,1489.459038,3.10512E+11,255343511.9,3.11418E+11,0.009289673,0.026817698,0.014808327,0.021018622,401803.004,722554.0271,40478.52913,9226.348947,48424.22385,66657.62034,12969.04949,54321.98226,64192.71421,13307.38341,24765.3638,745534.6912,16435.07083,33209.27848,97.54304431,55173302.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18148.22188,1654.858562,622.83517,377.5032934,3026.363333,83032.61888,21668.8701,4589.788244,24502.40801,1565.235478,43318.72924,25130.67488,13025.22155,38613.96997,20963.65412,17290.01295,38.92719813,560.3705963,20655.85767,2507.635786,14192.13221,3956.08967,47598.91047,19.71707849,0.334954961,0
us,texas,"van zandt, texas",US/Central,SPSO,SP_agg,SPSO (egrid with wecc detail),SPP,west south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast (o&g producing region),3A,Texas 3A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,81.49349862,0,64.89570836,11792.46144,11857.35714,18.48117059,6891.182006,1679.159993,332.984104,4.862317983,4420.164285,1.783676543,379.5375175,0,916.4102456,0.909076244,1.320368224,8598284219,7389971365,2757059458,2369611184,155.8363267,32487698676,26715602.04,32582414999,0.000971942,0.002805832,0.001549338,0.002199097,42039.09109,75598.02755,4235.111626,965.317133,5066.43887,6974.12848,1356.901386,5683.498476,6716.234905,1392.299952,2591.104035,78002.40537,1719.537766,3474.558102,10.20555069,5772568.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898.778121,173.1414378,65.16483,39.49670655,316.6366667,8687.381115,2267.129899,480.2117559,2563.591989,163.7645219,4532.270756,2629.325117,1362.778451,4040.030027,2193.345884,1808.987047,4.072801875,58.62940373,2161.142334,262.3642138,1484.867791,413.9103301,4980.08953,2.062921508,0.035045039,0
us,texas,"victoria, texas",US/Central,ERCT,ERCT_agg,ERCT (egrid with wecc detail),ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,gulf coast (o&g producing region),2A,Texas 2A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,877.8812859,0,991.5070202,127033.216,128024.723,274.2231973,74234.63004,18088.59797,3587.04091,52.37887728,47615.81687,19.21449298,4088.533313,0,9871.945842,9.792940981,14.22354635,1.58947E+11,69212164678,86346312842,37598680272,14479.78458,9.87E+11,811597481.4,9.89E+11,0.016475812,0.047562855,0.026263489,0.037277833,712622.6126,7024313.119,393512.2531,89694.00418,470756.3698,648012.4384,126078.689,528091.4621,624049.8394,129367.8041,240756.6263,7247719.776,159773.6354,58898.72041,948.2652643,175365777.5,0,0,0,75,468,25.2,0,0,0,0,0,0,0,0,0,32187,3705,3360,3498,1458,79299,3173,4106,312297,31586,142110,244308,124581,224001,66632,53412,352,1439,35417,3230,21144,11043,86793,85.65,2.64,0
us,texas,"walker, texas",US/Central,ERCT,ERCT_agg,ERCT (egrid with wecc detail),ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,gulf coast (o&g producing region),2A,Texas 2A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,42.78507201,0,6.899392575,6191.184821,6198.084214,2.1703604,3617.953866,881.5792969,174.8206803,2.552775725,2320.639688,0.936451749,199.2617852,0,481.1264581,0.477276019,0.693209281,1194728976,1026834272,457145051.2,392902671.3,204.4836497,13084955539,10747043.64,13084955539,0.000570928,0.001648171,0.000910095,0.00129177,24694.14324,99197.41384,5557.183622,1266.659544,6648.025744,9151.237557,1780.484395,7457.712436,8812.837517,1826.933308,3399.967269,102352.3647,2256.324734,2040.98693,13.3914107,2322165.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115.359482,53.56321231,58.72272729,4.946751484,58.24400941,1086.423646,98.82864793,332.2302126,283.50737,206.3805996,1176.52899,3450.119801,1299.719059,3692.510624,882.330254,1564.609623,3.510597827,22.65931325,1279.666099,164.3066165,623.3970687,491.9624137,3609.586048,3.337195571,0.000531909,0
us,texas,"walker, texas",US/Central,SRMV (SRDA),SRM_agg,SRMV (egrid with wecc detail),SERC_STV,west south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast (o&g producing region),2A,Texas 2A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,761.5835545,0,761.9959468,110204.4316,110966.4276,184.193705,64400.36292,15692.30255,3111.845998,45.43996116,41307.8894,16.66904409,3546.902962,0,8564.155228,8.495616572,12.33927543,1.01394E+11,87145162172,38796893226,33344783994,3639.853282,2.32915E+11,191299706,2.32915E+11,0.010162638,0.029337802,0.01619989,0.022993777,439561.1016,1765735.465,98919.07288,22546.81441,118336.2991,162894.0118,31693.00811,132748.8977,156870.4178,32519.80882,60520.15425,1821894.274,40163.06928,36330.00969,238.3700127,41335049.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19853.64052,953.4367877,1045.277273,88.05324852,1036.755991,19338.57635,1759.171352,5913.769787,5046.49263,3673.6194,20942.47101,61412.8802,23135.28094,65727.48938,15705.66975,27850.39038,62.48940217,403.3406868,22778.3339,2924.693384,11096.60293,8757.037586,64251.41395,59.40280443,0.009468091,0
us,texas,"waller, texas",US/Central,ERCT,ERCT_agg,ERCT (egrid with wecc detail),ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,gulf coast (o&g producing region),2A,Texas 2A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,65.10337797,0,77.0922649,9420.740145,9497.83241,20.06295868,5505.214948,1341.444281,266.0137355,3.884399747,3531.172806,1.424940273,303.2042417,0,732.1001504,0.726241177,1.054813366,10227045589,8789843663,3770170231,3240349975,1425.370373,0.000364739,3.00E-07,0.00036556,0.000884787,0.00255423,0.001410407,0.002001902,38269.40135,691463.8646,38736.81295,8829.356226,46340.61912,63789.46631,12411.0153,51984.6079,61430.62053,12734.79132,23699.75604,713455.7132,15727.90015,3162.990805,93.34594761,6.48E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728.512679,161.7710584,392.7318694,19.082583,180.3611877,6388.110107,208.9235055,282.9146821,1619.064832,0,5600.55344,24049.34845,9397.371889,12292.13817,0,2221.335774,0,0,1949.993755,221.4810762,1195.80083,532.7118492,5319.116119,4.127993599,2.71095792,0
